city,state,latitude,longitude,source_name,population
Stony Creek,VA,38.82095,-78.56585,Edinburg,1069
Suffolk,VA,36.72836,-76.58496,Suffolk,88161
Toms Brook,VA,38.9465,-78.43917,Toms Brook,262
Townsend,VA,37.18459,-75.95826,Townsend,0
Troutville,VA,37.41819,-79.87476,Troutville,432
Troy,VA,37.95097,-78.24639,Troy,0
Virginia Beach,VA,36.85293,-75.97799,Virginia Beach,454808
Warfield,VA,36.8957,-77.82583,Warfield,115
Warrenton,VA,38.71345,-77.79527,Warrenton,9897
Warsaw,VA,37.95874,-76.75801,Warsaw,1495
Waynesboro,VA,38.06847,-78.88947,Waynesboro,21491
Winchester,VA,39.18566,-78.16333,Winchester,27284
Woodford,VA,38.11319,-77.40887,Woodford,0
Wytheville,VA,36.94845,-81.08481,Wytheville,8115
Alburgh,VT,44.97504,-73.30013,Alburg,497
Bellows Falls,VT,43.13341,-72.44398,Bellows Falls,3048
Brattleboro,VT,42.85092,-72.55787,Brattleboro,7414
Derby,VT,44.94782,-72.13288,Derby Center,576
Fair Haven,VT,43.59479,-73.26567,Fair Haven,2269
Ferrisburgh,VT,44.20561,-73.24623,Ferrisburgh,2764
Montpelier,VT,44.26006,-72.57539,Montpelier,8074
Rutland,VT,43.61062,-72.97261,Rutland,15824
Saint Albans,VT,44.81088,-73.08319,Saint Albans,6918
Saint Johnsbury,VT,44.42526,-72.01512,St Johnsbury,7571
Springfield,VT,43.29841,-72.48231,Springfield,3979
Swanton,VT,44.9181,-73.1243,Swanton,2370
Wells River,VT,44.15423,-72.04704,Wells River,394
Arlington,WA,48.19871,-122.12514,Arlington,18949
Bellingham,WA,48.75955,-122.48822,Bellingham,85146
Blaine,WA,48.99372,-122.74712,Blaine,5056
Castle Rock,WA,46.27511,-122.90761,Castle Rock,2184
Chehalis,WA,46.66205,-122.96402,Chehalis,7391
Ellensburg,WA,46.99651,-120.54785,Ellensburg,19001
Federal Way,WA,47.32232,-122.31262,Federal Way,95171
Ferndale,WA,48.8465,-122.59101,Ferndale,13010
George,WA,47.07902,-119.85588,George,501
Granger,WA,46.34207,-120.18727,Granger,3695
Kalama,WA,46.00767,-122.84436,Kalama,2398
Kent,WA,47.38093,-122.23484,Kent,126952
Longview,WA,46.13817,-122.93817,Longview,36848
Marysville,WA,48.05176,-122.17708,Marysville,66773
Moses Lake,WA,47.13014,-119.27808,Moses Lake,22082
North Bend,WA,47.49566,-121.78678,North Bend,6679
Olympia,WA,47.04491,-122.90169,Olympia,55733
Omak,WA,48.41099,-119.52755,Omak,4854
Pasco,WA,46.23958,-119.10057,Pasco,69451
Prosser,WA,46.2068,-119.76892,Prosser,5869
Ritzville,WA,47.12755,-118.37999,Ritzville,1665
Rock Island,WA,47.37707,-120.14395,Rock Island,804
Seattle,WA,47.60621,-122.33207,Seattle,780995
Spokane,WA,47.65966,-117.42908,Spokane,229447
Sprague,WA,47.30016,-117.97551,Sprague,425
Sumner,WA,47.20316,-122.2404,Sumner,9700
Sunnyside,WA,46.32374,-120.00865,Sunnyside,16325
Tacoma,WA,47.25288,-122.44429,Tacoma,222906
Thorp,WA,47.0679,-120.67118,Thorp,240
Toledo,WA,46.43983,-122.84678,Toledo,727
Toppenish,WA,46.37735,-120.30867,Toppenish,8995
Tumwater,WA,47.00732,-122.90931,Tumwater,19190
Wapato,WA,46.44763,-120.42034,Wapato,5068
Wenatchee,WA,47.42346,-120.31035,Wenatchee,33636
Yakima,WA,46.60207,-120.5059,Yakima,93701
Abbotsford,WI,44.94636,-90.31597,Abbotsford,2264
Adams,WI,43.95608,-89.81818,Adams,1893
Altoona,WI,44.80468,-91.44321,Altoona,7321
Amery,WI,45.30691,-92.36214,Amery,2834
Antigo,WI,45.14025,-89.15234,Antigo,7869
Appleton,WI,44.26193,-88.41538,Appleton,74139
Arcadia,WI,44.25274,-91.50154,Arcadia,2991
Ashland,WI,46.59244,-90.8838,Ashland,8040
Baldwin,WI,44.96663,-92.37436,Baldwin,3972
Baraboo,WI,43.47109,-89.74429,Baraboo,12155
Barneveld,WI,43.01555,-89.8954,Barneveld,1232
Barron,WI,45.40135,-91.84906,Barron,3322
Bear Creek,WI,44.53137,-88.72649,Bear Creek,436
Beaver Dam,WI,43.45777,-88.83733,Beaver Dam,16564
Belgium,WI,43.49972,-87.85037,Belgium,2261
Belleville,WI,43.07611,-88.77427,Johnson Creek,2913
Belmont,WI,42.73611,-90.33429,Belmont,986
Beloit,WI,42.50835,-89.03178,Beloit,36891
Berlin,WI,43.96804,-88.94345,Berlin,5420
Big Bend,WI,42.8814,-88.20676,Big Bend,1312
Black Earth,WI,43.13722,-89.74679,Black Earth,1403
Black River Falls,WI,44.29468,-90.85153,Black River Falls,3564
Blair,WI,44.2944,-91.23516,Blair,1351
Bloomer,WI,45.10024,-91.48877,Bloomer,3520
Bonduel,WI,44.74027,-88.44482,Bonduel,1456
Boscobel,WI,43.13443,-90.7054,Boscobel,3189
Brillion,WI,44.17721,-88.06427,Brillion,3142
Bristol,WI,42.55891,-88.04925,Bristol,4951
Brodhead,WI,42.61834,-89.37623,Brodhead,3291
Brownsville,WI,43.61638,-88.49066,Brownsville,582
Burlington,WI,42.67807,-88.2762,Burlington,10650
Butler,WI,43.10584,-88.06953,Butler,1825
Cadott,WI,44.94802,-91.1507,Cadott,1426
Cameron,WI,45.40857,-91.74406,Cameron,1795
Camp Douglas,WI,43.92247,-90.27152,Camp Douglas,607
Cedar Grove,WI,43.56972,-87.82342,Cedar Grove,2112
Chilton,WI,44.02888,-88.16288,Chilton,3896
Chippewa Falls,WI,44.93691,-91.39293,Chippewa Falls,14047
Clintonville,WI,44.62053,-88.76232,Clintonville,4455
Colgate,WI,43.19306,-88.20676,Colgate,0
Coloma,WI,44.03553,-89.52151,Coloma,438
Columbus,WI,43.33805,-89.01539,Columbus,4996
Combined Locks,WI,44.26582,-88.31427,Combined Locks,3532
Cottage Grove,WI,43.07611,-89.19956,Cottage Grove,6854
Crivitz,WI,45.23248,-88.00761,Crivitz,965
Cumberland,WI,45.53218,-92.01935,Cumberland,2146
Curtiss,WI,44.95525,-90.43458,Curtiss,215
Darien,WI,42.60168,-88.7076,Darien,1610
Darlington,WI,42.68306,-90.11763,Darlington,2405
De Forest,WI,43.24777,-89.34373,DeForest,8936
De Pere,WI,44.44888,-88.06038,De Pere,24724
Denmark,WI,44.34777,-87.82732,Denmark,2193
Dodgeville,WI,42.96027,-90.13012,Dodgeville,4652
Durand,WI,44.62635,-91.96573,Durand,1847
East Troy,WI,42.78529,-88.4051,East Troy,4295
Eau Claire,WI,44.81135,-91.49849,Eau Claire,67778
Edgar,WI,44.92719,-89.96346,Edgar,1462
Edgerton,WI,42.83528,-89.06761,Edgerton,5532
Elkhorn,WI,42.67279,-88.54454,Elkhorn,9895
Endeavor,WI,43.71581,-89.46623,Endeavor,460
Fennimore,WI,42.9836,-90.6554,Fennimore,2488
Fond Du Lac,WI,43.775,-88.43883,Fond du Lac,42933
Fort Atkinson,WI,42.92889,-88.83705,Fort Atkinson,12426
Fox Lake,WI,43.56554,-88.9065,Fox Lake,1478
Francis Creek,WI,44.19944,-87.72148,Francis Creek,653
Franksville,WI,42.76002,-87.91341,Franksville,1846
Fremont,WI,44.2597,-88.86483,Fremont,665
Friendship,WI,43.97053,-89.81679,Friendship,670
Green Bay,WI,44.51916,-88.01983,Green Bay,105207
Hartford,WI,43.31778,-88.37899,Hartford,14355
Hartland,WI,43.10501,-88.34204,Hartland,9219
Hayward,WI,46.01301,-91.48462,Hayward,2296
Hixton,WI,44.38579,-91.01432,Hixton,426
Holmen,WI,43.9633,-91.25625,Holmen,9651
Horicon,WI,43.45138,-88.63121,Horicon,3689
Hortonville,WI,44.3347,-88.63816,Hortonville,2712
Hudson,WI,44.97469,-92.75687,Hudson,13566
Janesville,WI,42.68279,-89.01872,Janesville,64123
Jefferson,WI,43.00556,-88.80733,Jefferson,7941
Johnson Creek,WI,43.07611,-88.77427,Johnson Creek,2913
Kaukauna,WI,44.27804,-88.27205,Kaukauna,15854
Kenosha,WI,42.58474,-87.82119,Kenosha,99858
Kewaskum,WI,43.52083,-88.22899,Kewaskum,4096
Kieler,WI,42.58139,-90.60263,Kieler,497
La Crosse,WI,43.80136,-91.23958,La Crosse,52306
Ladysmith,WI,45.46302,-91.10404,Ladysmith,3188
Lake Mills,WI,43.08139,-88.91177,Lake Mills,5798
Larsen,WI,44.19165,-88.624,Larsen,0
Lena,WI,44.9511,-88.04677,Lena,548
Little Chute,WI,44.27999,-88.31844,Little Chute,11026
Lomira,WI,43.59138,-88.44371,Lomira,2384
Luxemburg,WI,44.53861,-87.70398,Luxemburg,2556
Lyndon Station,WI,43.67472,-87.9487,Waldo,496
Madison,WI,43.07305,-89.40123,Madison,280305
Manitowoc,WI,44.08861,-87.65758,Manitowoc,33010
Maribel,WI,44.27638,-87.80731,Maribel,344
Marinette,WI,45.09998,-87.63066,Marinette,10799
Marshall,WI,43.16833,-89.06678,Marshall,3927
Marshfield,WI,44.66885,-90.1718,Marshfield,18620
Mauston,WI,43.79719,-90.07735,Mauston,4374
Medford,WI,45.13858,-90.34014,Medford,4338
Menasha,WI,44.20221,-88.4465,Menasha,17572
Menomonie,WI,44.87552,-91.91934,Menomonie,16305
Merrill,WI,45.18052,-89.68346,Merrill,9233
Middleton,WI,43.09722,-89.50429,Middleton,18979
Milton,WI,42.77556,-88.944,Milton,5593
Milwaukee,WI,43.0389,-87.90647,Milwaukee,563531
Mondovi,WI,44.56774,-91.67099,Mondovi,2654
Monroe,WI,42.60112,-89.63845,Monroe,10796
Mount Horeb,WI,43.00861,-89.73846,Mount Horeb,7421
Mukwonago,WI,42.86668,-88.33343,Mukwonago,7721
Necedah,WI,44.02608,-90.07402,Necedah,921
Neenah,WI,44.18582,-88.46261,Neenah,25792
Neillsville,WI,44.55996,-90.59625,Neillsville,2409
New Berlin,WI,42.9764,-88.10842,New Berlin,39825
New Holstein,WI,43.94999,-88.08426,New Holstein,3216
New Lisbon,WI,43.87914,-90.16541,New Lisbon,2486
New London,WI,44.39276,-88.73983,New London,7172
New Richmond,WI,45.12302,-92.53659,New Richmond,8821
Oak Creek,WI,42.88585,-87.86314,Oak Creek,35243
Oakdale,WI,43.95969,-90.3818,Oakdale,290
Omro,WI,44.03943,-88.74428,Omro,3553
Onalaska,WI,43.88441,-91.23514,Onalaska,18468
Oostburg,WI,43.62277,-87.79453,Oostburg,2964
Osceola,WI,45.32052,-92.70493,Osceola,2511
Oshkosh,WI,44.02471,-88.54261,Oshkosh,66555
Osseo,WI,44.57218,-91.22738,Osseo,1703
Park Falls,WI,45.9344,-90.44155,Park Falls,2334
Peshtigo,WI,45.05443,-87.74927,Peshtigo,3430
Pewaukee,WI,43.08057,-88.2612,Pewaukee,8208
Phillips,WI,45.69663,-90.40043,Phillips,1388
Plainfield,WI,44.21386,-89.49234,Plainfield,834
Platteville,WI,42.73416,-90.47846,Platteville,12572
Plover,WI,44.45636,-89.54401,Plover,12319
Plymouth,WI,43.74861,-87.97704,Plymouth,8505
Portage,WI,43.53915,-89.46262,Portage,10382
Poynette,WI,43.39026,-89.4029,Poynette,2493
Prairie Du Chien,WI,43.05165,-91.14124,Prairie du Chien,5757
Prairie Du Sac,WI,43.28693,-89.72401,Prairie du Sac,4255
Prentice,WI,45.54607,-90.28654,Prentice,627
Pulaski,WI,44.67222,-88.2426,Pulaski,3550
Redgranite,WI,44.04192,-89.09845,Redgranite,2113
Reedsburg,WI,43.53248,-90.00263,Reedsburg,9548
Rhinelander,WI,45.63662,-89.41208,Rhinelander,7526
Rice Lake,WI,45.50607,-91.73823,Rice Lake,8391
Richfield,WI,43.25612,-88.19398,Richfield,11530
Richland Center,WI,43.33471,-90.38679,Richland Center,5013
Ripon,WI,43.8422,-88.83594,Ripon,7700
River Falls,WI,44.86136,-92.62381,River Falls,15269
Roberts,WI,44.98386,-92.55603,Roberts,1638
Saint Croix Falls,WI,45.40996,-92.63965,Saint Croix Falls,2133
Saukville,WI,43.38167,-87.94065,Saukville,4463
Schofield,WI,44.90969,-89.60457,Schofield,2203
Seymour,WI,44.51499,-88.33038,Seymour,3440
Sheboygan,WI,43.75083,-87.71453,Sheboygan,48797
Sheboygan Falls,WI,43.73197,-87.82213,Sheboygan Falls,7840
Shullsburg,WI,42.57334,-90.23096,Shullsburg,1210
Somerset,WI,45.12441,-92.67354,Somerset,2693
Sparta,WI,43.94413,-90.81291,Sparta,9679
Spencer,WI,44.75774,-90.2968,Spencer,1921
Spooner,WI,45.82245,-91.88934,Spooner,2586
Stanley,WI,44.95997,-90.93708,Stanley,3569
Stevens Point,WI,44.52358,-89.57456,Stevens Point,26604
Sturgeon Bay,WI,44.83416,-87.37704,Sturgeon Bay,8956
Sturtevant,WI,42.69807,-87.89452,Sturtevant,6960
Suamico,WI,44.63194,-88.03927,Suamico,12187
Superior,WI,46.72077,-92.10408,Superior,26579
Sussex,WI,43.1339,-88.22204,Sussex,10753
Thorp,WI,44.96108,-90.79986,Thorp,1624
Tomah,WI,43.97858,-90.50402,Tomah,9357
Trego,WI,45.89967,-91.82101,Trego,227
Turtle Lake,WI,45.3944,-92.14241,Turtle Lake,1033
Two Rivers,WI,44.15388,-87.56925,Two Rivers,11331
Verona,WI,42.99083,-89.53318,Verona,12540
Viroqua,WI,43.55692,-90.88874,Viroqua,4362
Watertown,WI,43.19472,-88.72899,Watertown,23819
Waukesha,WI,43.01168,-88.23148,Waukesha,71970
Waupaca,WI,44.35803,-89.08595,Waupaca,6014
Waupun,WI,43.63332,-88.72955,Waupun,11343
Wausau,WI,44.95914,-89.63012,Wausau,39094
West Bend,WI,43.42528,-88.18343,West Bend,31695
West Salem,WI,43.89913,-91.08125,West Salem,5014
Whitewater,WI,42.83362,-88.73233,Whitewater,14692
Wilson,WI,44.95358,-92.17352,Wilson,186
Windsor,WI,43.21833,-89.34151,Windsor,3573
Winneconne,WI,44.11082,-88.71261,Winneconne,2445
Wisconsin Dells,WI,43.62748,-89.77096,Wisconsin Dells,2705
Wisconsin Rapids,WI,44.38358,-89.81735,Wisconsin Rapids,17897
Wittenberg,WI,44.8272,-89.16956,Wittenberg,1022
Wonewoc,WI,43.65275,-90.22346,Wonewoc,796
Woodruff,WI,45.89634,-89.69904,Woodruff,966
Beckley,WV,37.77817,-81.18816,Beckley,17056
Bruceton Mills,WV,39.65869,-79.64116,Bruceton Mills,87
Buckhannon,WV,38.99399,-80.23203,Buckhannon,5657
Charleston,WV,38.34982,-81.63262,Charleston,46838
Chester,WV,40.61312,-80.56285,Chester,2498
Elkins,WV,38.92594,-79.84673,Elkins,7226
Ellenboro,WV,39.26452,-81.05622,Ellenboro,347
Fairmont,WV,39.48508,-80.14258,Fairmont,18733
Falling Waters,WV,39.55926,-77.89083,Falling Waters,876
Gassaway,WV,38.67315,-80.77482,Gassaway,902
Huntington,WV,38.41925,-82.44515,Huntington,48638
Hurricane,WV,38.43259,-82.02014,Hurricane,6493
Inwood,WV,39.35788,-78.04,Inwood,2954
Ivydale,WV,38.53565,-81.03483,Ivydale,0
Jane Lew,WV,39.10982,-80.40676,Jane Lew,409
Kearneysville,WV,39.38816,-77.88555,Kearneysville,0
Martinsburg,WV,39.45621,-77.96389,Martinsburg,17700
Mineral Wells,WV,39.178,-81.51207,Mineral Wells,1950
Moorefield,WV,39.06233,-78.96947,Moorefield,2482
Morgantown,WV,39.62953,-79.9559,Morgantown,30708
Mount Nebo,WV,39.59897,-79.70116,Hudson,0
New Martinsville,WV,39.64452,-80.8576,New Martinsville,5218
Nitro,WV,38.41481,-81.84402,Nitro,6763
Parkersburg,WV,39.26674,-81.56151,Parkersburg,30991
Richwood,WV,38.22484,-80.53314,Richwood,1980
Ripley,WV,38.8187,-81.71069,Ripley,3255
Sutton,WV,38.66454,-80.70982,Sutton,984
Teays,WV,38.44176,-81.95291,Teays,0
Valley Grove,WV,40.08757,-80.57035,Valley Grove,369
West Union,WV,39.29647,-80.77705,West Union,831
Alpine,WY,43.16353,-111.01802,Alpine,850
Buffalo,WY,44.34831,-106.69894,Buffalo,4632
Burns,WY,41.19276,-104.35912,Burns,304
Casper,WY,42.86663,-106.31308,Casper,60285
Cheyenne,WY,41.13998,-104.82025,Cheyenne,65132
Cokeville,WY,42.08244,-110.95519,Cokeville,541
Douglas,WY,42.75969,-105.38221,Douglas,6531
Evanston,WY,41.26828,-110.96324,Evanston,12133
Evansville,WY,42.85997,-106.26836,Evansville,2931
Fort Bridger,WY,41.31662,-110.38433,Fort Bridger,345
Gillette,WY,44.29109,-105.50222,Gillette,32649
Green River,WY,41.52858,-109.46625,Green River,12465
Laramie,WY,41.31137,-105.5911,Laramie,32158
Little America,WY,41.54357,-109.85903,Little America,68
Lovell,WY,44.83745,-108.38956,Lovell,2422
Lusk,WY,42.76247,-104.45217,Lusk,1628
Lyman,WY,41.32745,-110.29293,Lyman,2074
Midwest,WY,43.41136,-106.28002,Midwest,410
Mills,WY,42.84052,-106.36586,Mills,3785
Moorcroft,WY,44.26331,-104.95025,Moorcroft,1062
Newcastle,WY,43.8547,-104.20494,Newcastle,3534
Pine Bluffs,WY,41.18193,-104.06912,Pine Bluffs,1146
Rawlins,WY,41.79107,-107.23866,Rawlins,9040
Riverton,WY,43.02496,-108.3801,Riverton,10873
Rock Springs,WY,41.58746,-109.2029,Rock Springs,23962
Sheridan,WY,44.79719,-106.95618,Sheridan,17873
Sinclair,WY,41.77496,-107.1131,Sinclair,413
Thayne,WY,42.92076,-111.00216,Thayne,363
Thermopolis,WY,43.64607,-108.21204,Thermopolis,2974
Torrington,WY,42.06246,-104.18439,Torrington,6669
Wamsutter,WY,41.67301,-107.97925,Wamsutter,493
Wheatland,WY,42.05407,-104.95295,Wheatland,3659
Worland,WY,44.0169,-107.95537,Worland,5372
Wright,WY,43.75124,-105.49201,Wright,1862
